        5室2厅2卫，,        480万,禅城朝安,尚辉苑,2006年,普通住宅高层(共15层)					,286平方米,144.00万                    
        4室2厅1卫，,        350万,禅城朝安,尚辉苑,2003年,普通住宅中层(共22层)					,219平方米,105.00万                    
        4室2厅2卫，,        288万,禅城朝安,时代云图,2013年,普通住宅低层(共33层)					,130平方米,86.40万                    
        2室2厅1卫，,        60万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共32层)					,44平方米,18.00万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,89平方米,55.50万                    
        3室2厅2卫，,        178万,禅城朝安,时代云图,2014年,普通住宅低层(共28层)					,89平方米,53.40万                    
        3室2厅1卫，,        178万,禅城朝安,时代云图,2015年,普通住宅低层(共30层)					,89平方米,53.40万                    
        3室1厅1卫，,        80万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共22层)					,63平方米,24.00万                    
        4室2厅2卫，,        305万,禅城朝安,时代云图,2013年,普通住宅高层(共33层)					,143平方米,91.50万                    
        4室2厅2卫，,        310万,禅城朝安,时代云图,2014年,普通住宅中层(共29层)					,143.7平方米,93.00万                    
        2室1厅1卫，,        80万,禅城朝安,碧桂园曼哈顿,1900年,普通住宅中层(共28层)					,55平方米,24.00万                    
        4室2厅2卫，,        286万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,125平方米,85.80万                    
        3室2厅1卫，,        205万,禅城朝安,长信东海银湾,2013年,普通住宅高层(共28层)					,91平方米,61.50万                    
        3室2厅1卫，,        180万,禅城朝安,时代云图,2012年,普通住宅低层(共28层)					,89平方米,54.00万                    
        2室2厅1卫，,        72万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅中层(共23层)					,42平方米,21.60万                    
        3室2厅1卫，,        55万,禅城朝安,碧桂园曼哈顿,2017年,公寓中层(共32层)					,37平方米,16.50万                    
        3室2厅1卫，,        100万,禅城朝安,福升花园,2011年,普通住宅中层(共18层)					,86平方米,30.00万                    
        2室2厅2卫，,        65万,禅城朝安,碧桂园曼哈顿,2017年,公寓中层(共33层)					,44平方米,19.50万                    
        3室2厅1卫，,        94万,禅城朝安,碧桂园曼哈顿,2016年,公寓低层(共28层)					,63平方米,28.20万                    
        1室1厅1卫，,        86.9万,禅城朝安,碧桂园曼哈顿,2018年,公寓中层(共41层)					,53平方米,26.07万                    
        2室1厅1卫，,        57万,禅城朝安,碧桂园曼哈顿,2017年,公寓中层(共25层)					,42平方米,17.10万                    
        2室2厅2卫，,        71万,禅城朝安,碧桂园曼哈顿,2017年,公寓高层(共33层)					,44平方米,21.30万                    
        1室1厅1卫，,        64万,禅城朝安,长信东海银湾,2014年,普通住宅高层(共31层)					,38平方米,19.20万                    
        4室2厅2卫，,        250万,禅城朝安,时代云图,2012年,普通住宅中层(共25层)					,135平方米,75.00万                    
        1室1厅1卫，,        95万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共35层)					,50平方米,28.50万                    
        3室2厅2卫，,        195万,禅城朝安,长信东海银湾,2013年,普通住宅中层(共33层)					,89.6平方米,58.50万                    
        2室1厅1卫，,        80万,禅城朝安,碧桂园曼哈顿,2018年,公寓低层(共11层)					,50平方米,24.00万                    
        2室2厅1卫，,        50万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共23层)					,38平方米,15.00万                    
        4室2厅3卫，,        380万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共18层)					,170平方米,114.00万                    
        3室2厅2卫，,        55万,禅城朝安,星二花园,2013年,公寓中层(共22层)					,62平方米,16.50万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2010年,普通住宅中层(共32层)					,89平方米,55.50万                    
        3室2厅1卫，,        175万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,78平方米,52.50万                    
        3室2厅2卫，,        180万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共31层)					,89平方米,54.00万                    
        3室2厅2卫，,        193万,禅城朝安,尚辉苑,2005年,普通住宅低层(共23层)					,121.8平方米,57.90万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2015年,普通住宅低层(共32层)					,89平方米,55.50万                    
        3室2厅2卫，,        90万,禅城朝安,福升花园,2008年,普通住宅低层(共9层)					,85平方米,27.00万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共33层)					,87平方米,55.50万                    
        1室1厅1卫，,        60万,禅城朝安,柠檬时代,2008年,普通住宅中层(共26层)					,43平方米,18.00万                    
        3室2厅2卫，,        195万,禅城朝安,尚辉苑,2008年,普通住宅中层(共15层)					,121平方米,58.50万                    
        1室0厅1卫，,        36万,禅城朝安,尚辉苑,2012年,普通住宅低层(共11层)					,28平方米,10.80万                    
        1室1厅1卫，,        108万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共28层)					,49平方米,32.40万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共31层)					,89平方米,55.50万                    
        2室2厅1卫，,        65万,禅城朝安,福升花园,2012年,普通住宅中层(共17层)					,80平方米,19.50万                    
        1室1厅1卫，,        100万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共32层)					,48平方米,30.00万                    
        2室2厅1卫，,        80万,禅城朝安,南桂西路小区,1995年,普通住宅中层(共8层)					,95平方米,24.00万                    
        3室2厅1卫，,        170万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,81平方米,51.00万                    
        3室2厅1卫，,        165万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,79.2平方米,49.50万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2015年,普通住宅低层(共32层)					,89平方米,55.50万                    
        4室2厅2卫，,        305万,禅城朝安,时代云图,2014年,普通住宅高层(共33层)					,143平方米,91.50万                    
        3室2厅1卫，,        195万,禅城朝安,尚辉苑,1998年,普通住宅中层(共15层)					,121平方米,58.50万                    
        3室2厅2卫，,        126万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅高层(共34层)					,93平方米,37.80万                    
        2室1厅1卫，,        40万,禅城朝安,双城尚都,2016年,普通住宅中层(共25层)					,40平方米,12.00万                    
        3室2厅2卫，,        59万,禅城朝安,双城尚都,2015年,普通住宅中层(共22层)					,83平方米,17.70万                    
        3室2厅2卫，,        89万,禅城朝安,碧桂园曼哈顿,2017年,公寓中层(共33层)					,63平方米,26.70万                    
        2室2厅2卫，,        58万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共23层)					,44平方米,17.40万                    
        3室2厅2卫，,        150万,禅城朝安,桂海花园,2015年,普通住宅中层(共28层)					,92平方米,45.00万                    
        1室1厅1卫，,        60万,禅城朝安,柠檬时代,2013年,普通住宅中层(共17层)					,41平方米,18.00万                    
        2室1厅1卫，,        51万,禅城朝安,果房公寓,2016年,普通住宅中层(共32层)					,45平方米,15.30万                    
        1室1厅1卫，,        50万,禅城朝安,尚辉苑,2004年,普通住宅高层(共16层)					,34.1平方米,15.00万                    
        2室2厅2卫，,        72万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共32层)					,40平方米,21.60万                    
        3室2厅1卫，,        178万,禅城朝安,时代云图,2014年,普通住宅低层(共28层)					,89平方米,53.40万                    
        3室2厅2卫，,        206万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共28层)					,95平方米,61.80万                    
        2室2厅1卫，,        138万,禅城朝安,时代云图,2015年,普通住宅低层(共32层)					,68平方米,41.40万                    
        3室2厅2卫，,        180万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,89平方米,54.00万                    
        3室2厅1卫，,        185万,禅城朝安,时代云图,2014年,普通住宅中层(共33层)					,89平方米,55.50万                    
        1室1厅1卫，,        66万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共30层)					,44平方米,19.80万                    
        1室1厅1卫，,        60万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共22层)					,44平方米,18.00万                    
        4室2厅2卫，,        280万,禅城朝安,时代云图,2014年,普通住宅中层(共32层)					,143平方米,84.00万                    
        1室1厅1卫，,        45万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共22层)					,37平方米,13.50万                    
        3室2厅2卫，,        200万,禅城朝安,长信东海银湾,2012年,普通住宅高层(共32层)					,89平方米,60.00万                    
        3室2厅1卫，,        65万,禅城朝安,福升花园,2013年,普通住宅高层(共12层)					,97平方米,19.50万                    
        2室2厅2卫，,        62万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅中层(共23层)					,44平方米,18.60万                    
        2室1厅1卫，,        76万,禅城朝安,柠檬时代,2015年,公寓中层(共29层)					,49平方米,22.80万                    
        3室2厅2卫，,        210万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,90平方米,63.00万                    
        1室1厅1卫，,        54万,禅城朝安,时代云图,2015年,公寓中层(共31层)					,31平方米,16.20万                    
        1室1厅1卫，,        63万,禅城朝安,长信东海银湾,2015年,公寓中层(共31层)					,38.5平方米,18.90万                    
        3室2厅1卫，,        165万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,79.2平方米,49.50万                    
        3室2厅2卫，,        180万,禅城朝安,时代云图,2015年,普通住宅中层(共33层)					,89平方米,54.00万                    
        4室2厅1卫，,        199万,禅城朝安,长信东海银湾,2012年,普通住宅高层(共33层)					,91平方米,59.70万                    
        3室2厅1卫，,        192万,禅城朝安,时代云图,暂无,普通住宅低层(共33层)					,89平方米,57.60万                    
        1室1厅1卫，,        62万,禅城朝安,柠檬时代,2007年,普通住宅低层(共6层)					,42平方米,18.60万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2014年,普通住宅高层(共32层)					,88.2平方米,55.50万                    
        4室2厅2卫，,        250万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,118平方米,75.00万                    
        3室2厅1卫，,        180万,禅城朝安,时代云图,2012年,普通住宅低层(共28层)					,89平方米,54.00万                    
        3室2厅2卫，,        190万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,90平方米,57.00万                    
        2室2厅1卫，,        35万,禅城朝安,果房公寓,2015年,普通住宅中层(共26层)					,33平方米,10.50万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,89平方米,55.50万                    
        3室2厅2卫，,        195万,禅城朝安,长信东海银湾,2012年,普通住宅低层(共32层)					,89平方米,58.50万                    
        3室2厅2卫，,        50万,禅城朝安,下石腾辉名苑,2013年,公寓中层(共22层)					,62平方米,15.00万                    
        3室2厅2卫，,        180万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共33层)					,87平方米,54.00万                    
        4室2厅2卫，,        283万,禅城朝安,尚辉苑,2002年,普通住宅中层(共30层)					,191平方米,84.90万                    
        3室2厅2卫，,        190万,禅城朝安,长信东海银湾,2013年,普通住宅高层(共32层)					,87.2平方米,57.00万                    
        2室1厅1卫，,        60万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共23层)					,44平方米,18.00万                    
        4室2厅2卫，,        260万,禅城朝安,长信东海银湾,2013年,普通住宅高层(共32层)					,109.2平方米,78.00万                    
        1室1厅1卫，,        100万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共31层)					,47平方米,30.00万                    
        3室2厅2卫，,        168万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,90平方米,50.40万                    
        1室1厅1卫，,        63万,禅城朝安,柠檬时代,2016年,公寓中层(共25层)					,43平方米,18.90万                    
        2室1厅1卫，,        55万,禅城朝安,柠檬时代,2017年,普通住宅中层(共40层)					,40平方米,16.50万                    
        8室3厅5卫，,        680万,禅城朝安,桂海花园,2008年,别墅共4层					,378平方米,204.00万                    
        3室2厅2卫，,        165万,禅城朝安,长信东海银湾,2013年,普通住宅共1层					,79平方米,49.50万                    
        4室2厅2卫，,        290万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,125平方米,87.00万                    
        3室2厅1卫，,        86万,禅城朝安,福升花园,2012年,普通住宅中层(共29层)					,93平方米,25.80万                    
        4室2厅2卫，,        280万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共32层)					,125平方米,84.00万                    
        2室2厅1卫，,        88万,禅城朝安,柠檬时代,2015年,公寓中层(共26层)					,68平方米,26.40万                    
        4室2厅2卫，,        290万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,125平方米,87.00万                    
        3室2厅1卫，,        223万,禅城朝安,时代云图,2014年,普通住宅高层(共33层)					,90平方米,66.90万                    
        1室1厅1卫，,        45万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅高层(共22层)					,37平方米,13.50万                    
        3室2厅2卫，,        195万,禅城朝安,长信东海银湾,2013年,普通住宅中层(共33层)					,89.6平方米,58.50万                    
        1室1厅1卫，,        115万,禅城朝安,长信东海银湾,2010年,普通住宅低层(共33层)					,50平方米,34.50万                    
        1室1厅1卫，,        71万,禅城朝安,柠檬时代,2013年,普通住宅高层(共16层)					,44平方米,21.30万                    
        3室2厅1卫，,        165万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,79.2平方米,49.50万                    
        3室2厅2卫，,        186万,禅城朝安,长信东海银湾,2016年,普通住宅中层(共30层)					,89平方米,55.80万                    
        2室2厅1卫，,        105万,禅城朝安,柠檬时代,2009年,普通住宅低层(共16层)					,56平方米,31.50万                    
        2室2厅2卫，,        68万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共33层)					,44平方米,20.40万                    
        3室2厅2卫，,        95万,禅城朝安,南桂西路小区,1998年,普通住宅低层(共8层)					,98平方米,28.50万                    
        4室2厅2卫，,        280万,禅城朝安,长信东海银湾,2013年,普通住宅高层(共32层)					,125平方米,84.00万                    
        8室3厅4卫，,        678万,禅城朝安,桂海花园,2008年,别墅共4层					,378平方米,203.40万                    
        3室1厅1卫，,        88万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共22层)					,51平方米,26.40万                    
        3室2厅1卫，,        195万,禅城朝安,尚辉苑,2012年,普通住宅中层(共15层)					,121.8平方米,58.50万                    
        3室2厅1卫，,        183万,禅城朝安,时代云图,2013年,普通住宅低层(共33层)					,89平方米,54.90万                    
        3室2厅2卫，,        290万,禅城朝安,长信东海银湾,2012年,普通住宅中层(共32层)					,125平方米,87.00万                    
        3室2厅2卫，,        95万,禅城朝安,南桂西路小区,2001年,普通住宅低层(共7层)					,98平方米,28.50万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2014年,普通住宅低层(共32层)					,87平方米,55.50万                    
        2室2厅1卫，,        125万,禅城朝安,尚辉苑,2010年,普通住宅中层(共13层)					,82平方米,37.50万                    
        1室1厅1卫，,        64万,禅城朝安,长信东海银湾,2014年,普通住宅高层(共31层)					,38平方米,19.20万                    
        3室2厅1卫，,        223万,禅城朝安,时代云图,2014年,普通住宅高层(共33层)					,90平方米,66.90万                    
        2室1厅1卫，,        78万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅中层(共22层)					,45平方米,23.40万                    
        3室2厅2卫，,        178万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共32层)					,89平方米,53.40万                    
        3室2厅1卫，,        60万,禅城朝安,双城尚都,2015年,普通住宅高层(共22层)					,87平方米,18.00万                    
        2室1厅1卫，,        40万,禅城朝安,双城尚都,2016年,普通住宅中层(共25层)					,40平方米,12.00万                    
        3室2厅2卫，,        200万,禅城朝安,长信东海银湾,2015年,普通住宅低层(共33层)					,90平方米,60.00万                    
        3室2厅2卫，,        82万,禅城朝安,福升花园,2003年,普通住宅中层(共12层)					,96平方米,24.60万                    
        3室2厅2卫，,        190万,禅城朝安,长信东海银湾,2012年,普通住宅中层(共32层)					,89平方米,57.00万                    
        1室1厅1卫，,        56万,禅城朝安,时代云图,2016年,公寓中层(共21层)					,31.5平方米,16.80万                    
        4室2厅2卫，,        327万,禅城朝安,尚辉苑,2002年,普通住宅高层(共15层)					,218平方米,98.10万                    
        2室2厅1卫，,        105万,禅城朝安,长信东海银湾,2014年,普通住宅高层(共32层)					,49平方米,31.50万                    
        3室2厅2卫，,        185万,禅城朝安,长信东海银湾,2012年,普通住宅中层(共33层)					,89平方米,55.50万                    
        3室1厅1卫，,        115万,禅城朝安,碧桂园曼哈顿,2016年,公寓中层(共32层)					,63平方米,34.50万                    
        8室3厅4卫，,        678万,禅城朝安,桂海花园,2008年,别墅共4层					,378平方米,203.40万                    
        1室1厅1卫，,        60万,禅城朝安,柠檬时代,2008年,普通住宅中层(共26层)					,43平方米,18.00万                    
        3室2厅2卫，,        200万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共31层)					,89.7平方米,60.00万                    
        3室2厅2卫，,        169万,禅城朝安,长信东海银湾,2016年,普通住宅低层(共33层)					,89平方米,50.70万                    
        3室2厅2卫，,        175万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共32层)					,89平方米,52.50万                    
        1室1厅1卫，,        78万,禅城朝安,时代云图,2015年,公寓中层(共32层)					,45平方米,23.40万                    
        2室2厅1卫，,        59万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共30层)					,45平方米,17.70万                    
        2室2厅1卫，,        39万,禅城朝安,双城尚都,2017年,普通住宅中层(共25层)					,55平方米,11.70万                    
        1室1厅1卫，,        62万,禅城朝安,碧桂园曼哈顿,2012年,普通住宅低层(共32层)					,48平方米,18.60万                    
        3室2厅2卫，,        171万,禅城朝安,时代云图,2015年,普通住宅中层(共32层)					,90平方米,51.30万                    
        1室1厅1卫，,        50万,禅城朝安,碧桂园曼哈顿,2015年,公寓中层(共28层)					,38平方米,15.00万                    
        6室3厅4卫，,        888万,禅城朝安,桂海花园,2009年,普通住宅共1层					,453平方米,266.40万                    
        3室2厅2卫，,        195万,禅城朝安,长信东海银湾,2013年,普通住宅低层(共32层)					,89平方米,58.50万                    
        4室2厅2卫，,        205万,禅城朝安,长信东海银湾,2012年,普通住宅高层(共33层)					,91平方米,61.50万                    
        2室1厅1卫，,        55万,禅城朝安,柠檬时代,2017年,普通住宅中层(共40层)					,40平方米,16.50万                    
        1室1厅1卫，,        50万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共33层)					,37平方米,15.00万                    
        2室2厅2卫，,        72万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共33层)					,44平方米,21.60万                    
        3室2厅2卫，,        188万,禅城朝安,长信东海银湾,2015年,普通住宅高层(共32层)					,87平方米,56.40万                    
        3室2厅2卫，,        175万,禅城朝安,尚辉苑,2008年,普通住宅中层(共7层)					,110平方米,52.50万                    
        2室1厅1卫，,        55万,禅城朝安,时代云图,2017年,普通住宅中层(共25层)					,32平方米,16.50万                    
        3室2厅1卫，,        79万,禅城朝安,福升花园,2010年,公寓低层(共6层)					,74平方米,23.70万                    
        1室1厅1卫，,        86.9万,禅城朝安,碧桂园曼哈顿,2018年,公寓中层(共41层)					,53平方米,26.07万                    
        4室2厅2卫，,        250万,禅城朝安,尚辉苑,2002年,普通住宅低层(共14层)					,184平方米,75.00万                    
        3室2厅2卫，,        184.8万,禅城朝安,长信东海银湾,2015年,普通住宅低层(共32层)					,89平方米,55.44万                    
        3室1厅2卫，,        240万,禅城朝安,时代云图,2015年,普通住宅低层(共33层)					,118平方米,72.00万                    
        3室2厅1卫，,        178万,禅城朝安,时代云图,2014年,普通住宅低层(共28层)					,89平方米,53.40万                    
        3室2厅1卫，,        180万,禅城朝安,时代云图,2014年,普通住宅低层(共32层)					,89平方米,54.00万                    
        2室2厅1卫，,        82万,禅城朝安,长信东海银湾,2016年,公寓中层(共28层)					,52.6平方米,24.60万                    
        2室1厅1卫，,        80万,禅城朝安,时代云图,2018年,公寓中层(共21层)					,50平方米,24.00万                    
        4室2厅2卫，,        260万,禅城朝安,长信东海银湾,2013年,普通住宅高层(共32层)					,109.2平方米,78.00万                    
        2室2厅2卫，,        65万,禅城朝安,碧桂园曼哈顿,2018年,公寓低层(共22层)					,44平方米,19.50万                    
        8室3厅5卫，,        680万,禅城朝安,桂海花园,2008年,普通住宅共4层					,368平方米,204.00万                    
        1室1厅1卫，,        62万,禅城朝安,长信东海银湾,2012年,普通住宅中层(共32层)					,39平方米,18.60万                    
        1室1厅1卫，,        65万,禅城朝安,碧桂园曼哈顿,2015年,公寓中层(共18层)					,44平方米,19.50万                    
        3室2厅1卫，,        180万,禅城朝安,时代云图,2015年,普通住宅低层(共28层)					,87平方米,54.00万                    
        2室2厅2卫，,        72万,禅城朝安,碧桂园曼哈顿,2016年,普通住宅低层(共22层)					,44平方米,21.60万                    
        2室1厅1卫，,        59万,禅城朝安,碧桂园曼哈顿,2017年,公寓中层(共25层)					,43平方米,17.70万                    
        2室2厅2卫，,        50万,禅城朝安,碧桂园曼哈顿,2017年,普通住宅中层(共28层)					,37平方米,15.00万                    
        3室2厅2卫，,        226万,禅城朝安,长信东海银湾,2014年,普通住宅中层(共31层)					,89平方米,67.80万                    
        3室2厅1卫，,        230万,禅城朝安,时代云图,2016年,普通住宅中层(共33层)					,98平方米,69.00万                    
        3室2厅1卫，,        208万,禅城朝安,尚辉苑,2006年,普通住宅中层(共13层)					,121平方米,62.40万                    
        3室2厅2卫，,        198万,禅城朝安,长信东海银湾,2015年,普通住宅中层(共33层)					,89平方米,59.40万                    
